CID,pIC50
13807055,-1.330746165
78269989,-2.073485652
61735037,-1.387606671
7491290,-1.729459908
58216652,-0.630228224
18664253,-1.101861457
10593890,-0.535232835
67486934,-2.392846449
49523865,-1.023013814
48486906,-0.981866114
85616250,-1.465229667
14597523,-2.272139552
75449507,-1.820073682
20259248,-0.696898541
21793265,-1.514297422
65659029,-0.913960154
93691526,-1.773723903
56611909,-1.740702959
20749827,-1.527317466
11800455,-1.251743393
127616297,-1.454975372
15939849,-0.140928699
46653012,-1.183702759
78587657,-1.875616096
23836906,-1.245986078
66219235,-0.686679227
114586992,-1.194554129
40796610,-1.541376524
22219916,-1.791504864
13259078,-1.271953904
96996496,-1.512033463
13896246,-1.217318525
11328843,-1.68788052
47307677,-0.560386651
95582764,-1.375099546
55923607,-1.506848828
35753983,-1.343613924
12063270,-1.636494091
66667214,-0.648662818
54338333,-1.096691117
122092119,-2.800675776
29205161,-1.043566492
38255553,-2.23036332
107476380,-0.709812046
78834049,-2.326516693
91801976,-1.200868155
113917523,-1.68760686
26123336,-1.066129423
19379327,-1.065591988
124782767,-2.152256537
56692793,-1.468705802
13614376,-0.05917761
43361221,-0.88315521
66789860,-1.087325945
11391774,-1.49731097
98782659,-1.800950462
17019556,-0.822327682
54883650,-1.717558395
64907824,-1.054391139
7825579,-1.128919384
41774282,-0.744977742
73600307,-0.712043459
107801714,-1.018678827
52129936,-1.468420857
48237470,-0.273825814
74521466,-1.100005965
10748873,-0.569814817
23639177,-1.053807273
25886810,-0.734133923
70237160,-0.888341282
24207291,-1.401205138
71330247,-1.79338104
63626987,-0.815317929
48250140,-1.166830049
19593912,-1.908201126
79201817,-2.096324409
133938110,-2.018359189
16391417,-0.932600298
87003167,-1.545176413
68063575,-0.919471659
61146316,-1.282703612
88160002,-2.419445647
14308181,-0.111023789
44092059,-1.505720205
66733502,-1.742400321
114207235,-1.800724583
88750366,-1.470923745
12909045,-1.668065342
17013666,-1.307816349
59877348,-1.127610965
21400002,-1.035498306
19872708,-0.71355897
87651180,-1.52937648
23758320,-2.125710049
20239813,-1.497838929
56082058,-0.735201994
31896784,-0.932384522
9178299,-0.732278394
54516508,-1.810732469
31213049,-1.361773468
20107467,-0.538515822
16278150,-0.889550478
106006979,-0.99607273
16602827,-1.320374035
20831626,-1.294167192
11765108,-0.482771805
3973151,-1.381264319
93715528,-1.806368997
78861862,-1.419725461
87048564,-1.539434726
49470719,-1.04380241
114969410,-1.609310446
24299813,-1.151194516
67539908,-1.648278479
64898198,-1.084785655
96174404,-0.792269055
79536271,-1.801997963
47943960,-1.652329607
64698813,-1.574489945
75347813,-0.875397202
21880648,-0.494276821
69343502,-1.414876794
44521418,-0.390523272
15525869,-0.920628875
9917706,-1.650424294
10183719,-0.979420323
76663060,-1.091347579
11358718,-1.362803713
107548504,-1.280171839
53827697,-1.96788923
60025984,-0.538460793
6808337,-0.958028183
44246966,-1.950231899
22744658,-2.09105469
25634544,-0.482953202
94143928,-0.531655959
49630844,-0.908638734
31089759,-1.777885554
15833148,-1.235049806
24753242,-0.948360764
31371780,-1.089861585
20589592,-0.586971341
81799908,-2.031299582
52569616,-0.854061252
58056145,-1.382854616
12597120,-1.301578007
39783182,-0.839635119
60449490,-1.493075394
25934548,-0.69919204
114942045,-1.715820579
14841897,-1.462350292
98130820,-2.00317007
12821377,-0.869498414
-1554154,-1.839802251
10723035,-1.453356605
17274910,-1.431867679
25638324,-1.214186432
17011847,-0.971465515
55639728,-1.420231602
87439027,-1.898109609
9170541,-0.902444979
56648263,-2.562836538
90140018,-0.932388522
14423537,-2.136790644
46039850,-1.242962187
16031514,-1.324588671
58513985,-0.855817175
45640450,-0.804985702
16425908,-1.478307211
61416797,-1.911764682
62555716,-2.533873156
66863417,-0.772828586
106251590,-1.129918062
19652013,-1.960288069
21334425,-1.396667196
73777549,-1.757307884
22605944,-0.438145019
62607467,-1.042274508
14302879,-1.221313397
115786781,-2.604574724
73956271,-1.896450905
18694068,-0.65265583
59774746,-1.357953104
100002552,-1.460566017
14404571,-1.3583127
67162298,-1.724968937
34540321,-0.382526591
29660492,-1.279586994
109475508,-1.36823028
19230294,-0.61511733
90556540,-1.624132977
95701924,-1.239829593
16008092,-1.055854819
16364224,-1.189582353
11312765,-0.613580396
33345723,-0.352845249
70113853,-0.767508383
23262843,-2.171413405
12329742,-0.503008308
18689393,-1.132594828
40786762,-0.664979117
67067070,-1.06567092
103688571,-1.998465567
22468690,-0.532495409
47912152,-1.61956335
107649723,-1.619137519
64654872,-1.621774039
11379667,-1.260135637
12468898,-1.182368011
136771444,-0.797511099
64056517,-1.017719785
13111277,-1.205229016
18714252,-0.169851716
32047552,-1.409358986
80534583,-1.784174217
56189574,-0.754964294
65666759,-1.130765072
16888806,-1.148330807
25669284,-1.203929826
27552433,-1.479074282
31357604,-1.266727424
22900243,-0.537574657
30438764,-0.870336502
57511461,-2.203920837
72109084,-1.838075416
26285602,-1.578655686
68654862,-0.483978539
33557536,-1.322322215
30983691,-1.231300921
54399001,-1.60274829
11491101,0.003653556
14070187,-0.709295102
51832661,-1.403810422
25886726,-0.296811164
60668277,-0.99906084
64801412,-1.427471277
27093811,-0.579370788
63663939,-1.422708891
14152469,-1.135627136
67668344,-1.409380331
8447822,-1.713714868
9902722,-0.401050983
19806209,-1.426089836
137452402,-1.639097638
53109010,-1.734803698
12687097,-1.48654549
69883038,-1.498045313
44496889,-1.22614311
49562097,-0.630261991
20974746,-0.693034082
55592412,-0.932772201
17188320,-0.943383216
16831214,-0.688723346
91614779,-1.265261457
27969242,-0.521220177
120858955,-1.750910086
20435340,-0.270542274
111338546,-2.181428501
8799171,-1.076392434
9738069,-0.379503496
10095237,-0.420570567
30193095,-1.451826625
15932769,-1.398946189
5596572,-1.16002549
12742014,-0.731295686
72450665,-1.942241919
50420080,-0.764109591
53292535,-1.753774387
23292292,-1.197715451
20475933,-0.64304947
66384390,-2.114532963
61250313,-1.378281413
12882138,-1.426533253
12647017,-0.5681653
13799186,-1.241814689
-755598,-1.395601973
37504500,-1.084354606
66131383,-1.887721509
60198078,-1.230498543
30344476,-0.83892333
42753215,-1.615340075
63805527,-1.437730459
8386579,-1.156253969
56223439,-1.243538063
112289799,-2.192842666
44445060,-1.051784074
42678187,-1.830912411
7869162,-1.410847894
23731493,-1.256782273
16101236,-1.213009844
88848301,-1.446214946
43100370,-0.838382081
46889367,-2.185061475
19641080,-1.156963428
25579216,-1.377728597
22008606,-1.890006959
61455457,-0.974334475
19793980,-1.56998101
58338014,-0.948170883
77374000,-1.208791541
93086883,-0.517262481
78110313,-1.730962286
8792452,-0.313667293
57917469,-1.417206097
52023392,-1.370592682
82487975,-0.684311332
37567922,-1.187272041
36728880,-0.922662924
16215211,-1.715412259
85938517,-0.797401099
80214359,-1.786534572
67335328,-1.246769539
64951519,-0.751391158
25041972,-1.132191563
27581019,-0.91688549
62249963,-1.259679715
7567036,-0.707726937
19909316,-0.341255103
62512168,-1.779642357
23451979,-0.251157499
14508958,-0.859964299
45602202,-1.23272565
25670429,-1.248512379
18410582,-1.205792021
61894287,-1.078199119
15629154,-1.029419651
19794970,-1.201968549
16651453,-0.819410259
86555486,-1.745901166
66093919,-2.094189053
17183932,-0.583758919
67429394,-0.415230779
55836157,-1.729754873
15888996,-0.909773942
90244008,-2.398864508
38340970,-1.292323971
22440658,-1.024626183
64587487,-1.00404744
97131027,-1.642163612
60891694,-0.517186477
32199026,-1.51695205
22794340,-1.184371624
76495116,-1.949786255
57983235,-0.921918648
60813809,-1.513038458
14730216,-1.275810006
55687293,-1.503854806
45649153,-1.502584215
15556633,-0.969147676
93805602,-0.959285643
14500910,-1.089797087
80910672,-2.067405888
46089531,-1.60487808
24599761,-0.864755236
12973226,-0.536852473
43247520,-1.302369385
46177003,-1.305667399
133660784,-1.664996597
55571019,-1.016757326
16788301,-0.863617367
136335257,-1.713089681
12105518,-1.712888675
32309616,-0.78337049
144856209,-1.935787947
51974858,-0.970916692
78328568,-0.541150328
67973806,-1.119203496
22028459,-1.020416696
66488493,-0.678067088
52682341,-0.381679445
13094303,0.152163081
127058167,-1.506442059
44326187,-1.136800846
94963525,-1.09595511
14709153,-0.867623486
43910911,-0.703660646
22719468,-1.429241048
56547254,-1.567527595
26096254,-1.2283414
61440908,-1.413517267
33876593,-0.526774294
41991673,-0.760103698
63172182,-0.388486682
16207907,-1.312671776
129090751,-0.676423252
13937358,-2.285502087
20125633,-2.065131478
78899511,-0.695241971
47740875,-1.4286164
23563030,-1.154846125
120030121,-0.95460733
80786261,-2.827093658
60121177,-1.322409738
42518123,-1.748357314
70848766,-2.333756577
73754574,-2.175626542
79664094,-1.845543461
62071818,-0.811143117
80362041,-1.602791367
22761386,-1.006811534
12214504,-1.765454891
16012433,-1.088995757
45465651,-0.943116349
14853202,-0.106070632
17666449,-1.502405156
54787635,-0.049644361
19868940,-1.375200598
24735592,-1.232306395
43049510,-1.048355926
47333696,-1.407220048
23281465,-0.738787976
20801868,-0.87991549
49920689,-1.300440947
50419088,-1.594343103
47491680,-1.032804628
52740706,-1.006585014
14164398,-0.593252947
24130796,-0.985886686
16028703,-1.435018979
97957389,-1.800919605
76981444,-1.724084631
55744882,-0.647922878
18687482,-1.540599422
24131509,-0.870351841
48949657,-1.524393713
20955594,-1.022021873
58011004,-1.412199636
48125177,-1.507981616
24385821,-1.18325027
20190421,-2.590250847
16964690,-1.296574228
66747100,-1.77977243
72678985,-1.316625074
37845766,-1.023686877
27018116,-1.181467901
24370757,-1.537441339
59548951,-1.255196493
27421515,-1.560445929
43090376,-0.922266649
106411070,-1.831942718
25818723,-1.153330618
101492537,-1.975258258
23568623,-0.477711658
8512675,-1.264591423
17077221,-1.177459573
23764630,-1.183687619
78828830,-2.235387909
6425200,-0.912591916
53735540,-1.513737224
22121332,-1.0609528
15495422,-1.847857463
26671400,-1.082978355
55896641,-1.876173846
8613727,-0.698493647
13509944,-1.054366405
74766431,-1.683049915
65126312,-2.480233589
18445475,-0.986319486
35830088,-2.156415576
22120111,-1.268783608
48184400,-0.867828486
17177895,-1.50035333
29194786,-1.128558725
124604903,-1.812986691
37374214,-2.320358891
84234885,-2.194951782
26622110,-1.706591088
124590113,-2.125006709
19801972,-1.283222227
22244370,-1.202857159
8957787,-1.441394541
23910491,-1.159300083
24309777,-1.678915177
48884146,-0.317564266
7322579,-0.68123542
16853677,-1.471644808
65871477,-1.087998896
93890713,-1.868549505
97580619,-1.390353446
51598446,-0.085426413
117046676,-1.972577093
8273818,-1.686926031
24328240,-0.700912578
54169125,-0.558170613
73382252,-1.206015846
18300777,-1.041346023
77321421,-1.387307533
22032270,-1.1145411
70458164,-0.740915496
13593939,-0.719253668
54190970,-1.346669154
67608048,-0.638951793
105567577,-2.240339925
70259731,-1.503095647
51851247,-0.82655601
12169854,-0.810985708
75007188,-2.087845221
54869242,-0.870353345
11517640,-1.408280299
82430321,-0.924187584
86347227,-1.779402569
7522942,-1.373658872
66422365,-1.271030022
95093662,-1.648666864
69774002,-2.016080921
59806885,-1.204480742
109888365,-2.037115865
31510299,-0.269100633
50880108,-0.964107085
24317282,-1.312380673
39364801,-1.753786439
97929835,-1.480909207
45362471,-0.860645564
61214820,-1.895682401
51581920,-1.083879619
19208419,-2.441032528
11559702,-1.415288776
87109257,-2.377419394
19380111,-0.917722882
34314165,-1.454979287
45248776,-1.20404246
81963963,-1.364114656
89178662,-1.387852741
16940792,-0.989503044
18370894,-0.964934006
48903826,-0.899646792
14046917,-0.329453606
71093508,-1.702331966
34251245,-0.849698916
55668222,-0.362981658
26322948,-1.490904059
107236532,-1.841703185
55353200,-1.031621873
11922930,-1.036354514
66867260,-0.924120916
15186573,-0.685256444
10768184,-0.328842767
17366269,-1.208195267
87028975,-1.449884938
17418186,-1.442393828
26382534,-1.363859922
104713489,-1.679409612
4039153,-1.231990199
19921128,-0.949334577
36383247,-0.246488133
12239838,-0.568672784
113306378,-1.997078199
124675785,-1.842519415
48904849,-1.59246194
41398531,-1.243910398
36378819,-1.037339352
21946142,-1.072066211
120672726,-1.289861999
56524392,-1.626503875
51875973,-1.291965346
60560813,-0.968297113
30076421,-1.095162031
29263979,-1.288331394
50240861,-0.546748357
34212564,-1.385557049
93945650,-1.928829255
34257788,-0.633563254
59583141,-2.343153891
52339276,-1.424691408
9165187,-1.52566308
18905299,-1.654497414
45334762,-1.286482855
31540401,-1.133179584
15435123,-1.059148493
17907502,-1.3523625
73008440,-1.384901192
59145067,-1.711095019
15241932,-1.180601341
27712267,-0.707173256
93276899,-0.929115693
28512143,-1.76650792
19125896,-1.233717998
16225532,-0.731881546
56001166,-1.234264396
125963012,-1.357720254
22777450,-1.703109465
95870455,-1.711227613
88160321,-1.542167262
110604865,-2.402368872
16478062,-1.317957066
36051246,-1.314002481
83672539,-1.830330731
56136200,-1.068020684
76189509,-1.329125304
16604201,-0.809105023
42995781,-0.419296874
116155949,-1.744821915
73436860,-2.323878632
122207517,-1.648891292
20751510,-1.028421017
7001535,-1.165347646
24649589,-1.33201957
58628503,-0.89635695
47505119,-1.406715907
37423255,-1.253001491
64656174,-1.716421124
67613543,-1.737324789
67814938,-0.242638993
9742549,-0.45100869
21437565,-1.123756032
7956025,-1.439369314
39108879,-0.336391948
20902044,-1.868432855
44715591,-1.456399484
77697146,-1.074580375
50660389,-1.007381699
47289948,-1.022789927
31108531,-1.10057969
50392018,-0.866601438
14283937,-0.471281933
33814179,-0.726719783
17989770,-1.957797786
9790468,-2.514508673
91680351,-1.502201133
12542405,-0.72716655
54179007,-1.706859657
9141499,-1.286530167
58130094,-1.570912265
8626107,-0.915165338
27672281,-0.998320645
23335080,-1.097505009
84471699,-1.19180351
21711235,-1.708536114
11631317,-2.155225124
7063742,-0.723171882
65223333,-1.182973426
124351543,-1.422061768
56652816,-1.548709738
67444186,-0.919486839
26034797,-1.395367782
67161718,-1.630867019
21518674,-0.987719427
14731718,-1.338568037
51617972,-0.475030984
98966538,-1.274984853
23545785,-2.047325146
62729758,-0.806226507
54391466,-1.034280793
87210135,-1.46700186
81951190,-1.606199149
57233569,-1.610982709
22319326,-1.373801806
16009607,-0.469394993
93342301,-2.26410077
12998538,-0.715844476
18309723,-1.119143721
74299911,-2.035849741
10255373,-1.296828063
30317614,0.079740996
135167003,-2.071127419
20573871,-0.727902801
49200755,-1.048151305
101932285,-1.870545779
32434690,-0.67068564
100291281,-1.530886964
60854986,-2.035130666
13490894,-1.359093079
29571021,-2.143524341
15509299,-1.264626944
10276263,-0.827189302
14767216,-0.832367897
121136476,-2.513415183
109625421,-1.57076413
71700845,-1.846961348
59771278,-1.555082545
14422228,-0.646469275
19283620,-2.478082675
104073732,-1.940106717
57991973,-0.886839605
123680296,-1.778232962
10041485,-1.431166521
19550576,-1.154577999
29134676,-1.339926309
78018034,-1.034916197
16235145,-1.399649996
8235743,-0.281974313
61649350,-1.536024544
114648555,-2.250025324
20319074,-2.032259843
-1503704,-0.407722132
77321897,-0.586716546
16376257,-1.072117116
75032376,-1.58088521
15224458,-0.736098145
38802228,-1.747528953
46079382,-1.638834598
